exclusion_id,guide_id,source_id,title,repository_path,authority_status,source_class,inclusion_category,exclusion_reason,required_later_action,blocks_drafting,blocks_adoption_or_activation
CGP005-EXCL-0252,ES-CG-10,CGSRC-PROP-0044,"Platform Operations, Reliability, and Release V2.0 Canon Index Proposal",docs/canon/reviews/foundational_gap_closure/E_PLATFORM_RELIABILITY/E_PLATFORM_RELIABILITY_CANON_INDEX_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0253,ES-CG-10,CGSRC-PROP-0045,"Platform Operations, Reliability, and Release V2.0 Proposed Adoption Report",docs/canon/reviews/foundational_gap_closure/E_PLATFORM_RELIABILITY/E_PLATFORM_RELIABILITY_PROPOSED_ADOPTION_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0254,ES-CG-10,CGSRC-PROP-0046,External Architecture and Adapter V2.0 Canon Index Proposal,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/F_EXTERNAL_ADAPTERS_CANON_INDEX_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0255,ES-CG-10,CGSRC-PROP-0047,External Architecture and Adapter V2.0 Adoption Status Report,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/F_EXTERNAL_ADAPTERS_PROPOSED_ADOPTION_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0256,ES-CG-10,CGSRC-PROP-0048,Financial Truth and Responsibility V2.0 Canon Index Proposal,docs/canon/reviews/foundational_gap_closure/G_FINANCIAL_TRUTH/G_FINANCIAL_TRUTH_CANON_INDEX_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0257,ES-CG-10,CGSRC-PROP-0049,Financial Truth and Responsibility V2.0 Proposed Adoption Report,docs/canon/reviews/foundational_gap_closure/G_FINANCIAL_TRUTH/G_FINANCIAL_TRUTH_PROPOSED_ADOPTION_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0258,ES-CG-10,CGSRC-PROP-0050,Global Companion Artifact Adoption Candidate Manifest.Json,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g10_g11/GLOBAL_COMPANION_ARTIFACT_ADOPTION_CANDIDATE_MANIFEST.json,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0259,ES-CG-10,CGSRC-PROP-0051,Global Companion Artifact Adoption Candidate Manifest,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g10_g11/GLOBAL_COMPANION_ARTIFACT_ADOPTION_CANDIDATE_MANIFEST.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0260,ES-CG-10,CGSRC-PROP-0052,AI V2.0 Controlling Source Candidate Determination,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r1/AI_V2_0_CONTROLLING_SOURCE_CANDIDATE_DETERMINATION.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0261,ES-CG-10,CGSRC-PROP-0053,AI V2.0 Source Candidate Comparison Report,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r1/AI_V2_0_SOURCE_CANDIDATE_COMPARISON_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0262,ES-CG-10,CGSRC-PROP-0054,Ai V2 0 Source Candidate Hash Matrix.Json,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r1/AI_V2_0_SOURCE_CANDIDATE_HASH_MATRIX.json,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0263,ES-CG-10,CGSRC-PROP-0055,"Master Media, Files, and Digital Asset Governance V1.2 Candidate Review",docs/canon/reviews/media_files_digital_assets_v1_2/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_V1_2_CANDIDATE_REVIEW.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0264,ES-CG-10,CGSRC-PROP-0056,Next Phase Dependency Registry Proposal,docs/canon/reviews/next_phase_governance/NEXT_PHASE_DEPENDENCY_REGISTRY_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0265,ES-CG-10,CGSRC-PROP-0057,Next Phase Governance Progression Proposal,docs/canon/reviews/next_phase_governance/NEXT_PHASE_GOVERNANCE_PROGRESSION_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0266,ES-CG-10,CGSRC-PROP-0058,Next Workstream Candidate Ranking,docs/canon/reviews/next_phase_governance/NEXT_WORKSTREAM_CANDIDATE_RANKING.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0267,ES-CG-10,CGSRC-PROP-0059,Safeguarding V1 2 Adoption Candidate Review Data.Json,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_ADOPTION_CANDIDATE_REVIEW_DATA.json,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0268,ES-CG-10,CGSRC-PROP-0060,Safeguarding V1.2 AI Reconciliation,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_AI_RECONCILIATION.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0269,ES-CG-10,CGSRC-PROP-0061,Safeguarding V1.2 Cross-Canon Reference Report,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_CROSS_CANON_REFERENCE_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0270,ES-CG-10,CGSRC-PROP-0062,Safeguarding V1.2 Decision-to-Section Traceability,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_DECISION_TO_SECTION_TRACEABILITY.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0271,ES-CG-10,CGSRC-PROP-0063,Safeguarding V1.2 Equine Health Reconciliation,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_EQUINE_HEALTH_RECONCILIATION.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0272,ES-CG-10,CGSRC-PROP-0064,Safeguarding V1.2 Requirement-to-Section Traceability,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_REQUIREMENT_TO_SECTION_TRACEABILITY.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0273,ES-CG-10,CGSRC-PROP-0065,Safeguarding V1.2 Section Disposition History,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_SECTION_DISPOSITION_HISTORY.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0274,ES-CG-10,CGSRC-PROP-0066,Safeguarding V1.2 Source and Version Manifest,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_SOURCE_AND_VERSION_MANIFEST.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0275,ES-CG-10,CGSRC-PROP-0067,Safeguarding V1.2 Validation Report,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_VALIDATION_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0276,ES-CG-10,CGSRC-PROP-0069,"date: ""July 15, 2026""",docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/subordinate/SAFEGUARDING_CONSTITUTIONAL_TEST_CATALOG_V1_0_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0277,ES-CG-10,CGSRC-PROP-0070,"date: ""July 15, 2026""",docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/subordinate/SAFEGUARDING_IMPLEMENTATION_READINESS_STANDARD_V1_0_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
